systemTime,severity,tag,timestamp,x,y,z
2023-01-09T15:32:10.185Z,log,gyro,9696380,131,-874,424
2023-01-09T15:32:10.185Z,log,acc,9705780,2434,-1394,-7816
2023-01-09T15:32:10.185Z,log,gyro,9705780,137,-871,299
2023-01-09T15:32:10.189Z,log,acc,9715179,2410,-1365,-7963
2023-01-09T15:32:10.189Z,log,gyro,9715179,133,-863,159
2023-01-09T15:32:10.189Z,log,mag,9715271,-575,-7,558
2023-01-09T15:32:10.189Z,log,acc,9724578,2335,-1323,-8020
2023-01-09T15:32:10.193Z,log,gyro,9724578,123,-850,26
2023-01-09T15:32:10.193Z,log,acc,9733978,2284,-1268,-8040
2023-01-09T15:32:10.193Z,log,gyro,9733978,145,-827,-83
2023-01-09T15:32:10.241Z,log,acc,9743347,2233,-1198,-8024
2023-01-09T15:32:10.241Z,log,gyro,9743347,186,-800,-166
2023-01-09T15:32:10.241Z,log,acc,9752746,2222,-1156,-8043
2023-01-09T15:32:10.241Z,log,gyro,9752746,205,-766,-229
2023-01-09T15:32:10.241Z,log,mag,9752838,-573,0,554
2023-01-09T15:32:10.245Z,log,acc,9762146,2225,-1096,-8162
2023-01-09T15:32:10.245Z,log,gyro,9762146,204,-733,-267
2023-01-09T15:32:10.245Z,log,acc,9771545,2264,-1068,-8265
2023-01-09T15:32:10.245Z,log,gyro,9771545,200,-658,-280
2023-01-09T15:32:10.245Z,log,acc,9780944,2272,-1006,-8297
2023-01-09T15:32:10.245Z,log,gyro,9780944,204,-552,-268
2023-01-09T15:32:10.245Z,log,acc,9790313,2260,-1012,-8248
2023-01-09T15:32:10.245Z,log,gyro,9790313,208,-433,-243
2023-01-09T15:32:10.249Z,log,mag,9790405,-575,1,557
2023-01-09T15:32:10.249Z,log,acc,9799713,2275,-986,-8229
2023-01-09T15:32:10.249Z,log,gyro,9799713,191,-291,-230
2023-01-09T15:32:10.295Z,log,acc,9809112,2282,-953,-8255
2023-01-09T15:32:10.299Z,log,gyro,9809112,138,-140,-229
2023-01-09T15:32:10.299Z,log,acc,9818511,2193,-896,-8158
2023-01-09T15:32:10.299Z,log,gyro,9818511,63,0,-213
2023-01-09T15:32:10.299Z,log,acc,9827911,2079,-808,-8055
2023-01-09T15:32:10.299Z,log,gyro,9827911,1,118,-178
2023-01-09T15:32:10.299Z,log,mag,9828002,-576,3,562
2023-01-09T15:32:10.304Z,log,acc,9837280,2011,-690,-8007
2023-01-09T15:32:10.304Z,log,gyro,9837280,-64,213,-115
2023-01-09T15:32:10.304Z,log,acc,9846679,1962,-482,-7958
2023-01-09T15:32:10.304Z,log,gyro,9846679,-137,282,-12
2023-01-09T15:32:10.304Z,log,acc,9856079,1950,-348,-7919
2023-01-09T15:32:10.304Z,log,gyro,9856079,-218,329,151
2023-01-09T15:32:10.360Z,log,acc,9865478,2024,-329,-7855
2023-01-09T15:32:10.364Z,log,gyro,9865478,-255,399,353
2023-01-09T15:32:10.364Z,log,mag,9865570,-577,0,556
2023-01-09T15:32:10.364Z,log,acc,9874877,2151,-443,-7813
2023-01-09T15:32:10.369Z,log,gyro,9874877,-217,516,557
2023-01-09T15:32:10.369Z,log,acc,9884246,2219,-585,-7779
2023-01-09T15:32:10.369Z,log,gyro,9884246,-108,666,735
2023-01-09T15:32:10.369Z,log,acc,9893646,2205,-797,-7606
2023-01-09T15:32:10.369Z,log,gyro,9893646,7,789,846
2023-01-09T15:32:10.373Z,log,acc,9903045,2115,-990,-7408
2023-01-09T15:32:10.373Z,log,gyro,9903045,55,826,881
2023-01-09T15:32:10.373Z,log,mag,9903137,-572,-4,559
2023-01-09T15:32:10.373Z,log,acc,9912445,2023,-1141,-7284
2023-01-09T15:32:10.373Z,log,gyro,9912445,41,757,839
2023-01-09T15:32:10.418Z,log,acc,9921813,1922,-1227,-7156
2023-01-09T15:32:10.418Z,log,gyro,9921813,13,600,746
2023-01-09T15:32:10.418Z,log,acc,9931213,1835,-1301,-7046
2023-01-09T15:32:10.422Z,log,gyro,9931213,-5,363,627
2023-01-09T15:32:10.422Z,log,acc,9940612,1782,-1358,-7034
2023-01-09T15:32:10.422Z,log,gyro,9940612,-25,58,488
2023-01-09T15:32:10.422Z,log,mag,9940704,-579,-4,557
2023-01-09T15:32:10.427Z,log,acc,9950012,1873,-1362,-7246
2023-01-09T15:32:10.427Z,log,gyro,9950012,-48,-235,344
2023-01-09T15:32:10.427Z,log,acc,9959411,1997,-1392,-7516
2023-01-09T15:32:10.431Z,log,gyro,9959411,-54,-464,206
2023-01-09T15:32:10.431Z,log,acc,9968780,2096,-1395,-7739
2023-01-09T15:32:10.431Z,log,gyro,9968780,-48,-634,44
2023-01-09T15:32:10.431Z,log,acc,9978179,2167,-1384,-7891
2023-01-09T15:32:10.431Z,log,gyro,9978179,-97,-752,-136
2023-01-09T15:32:10.431Z,log,mag,9978271,-582,0,555
